id,cd_estabelecimento_saude,nome_estabelecimento_saude,cnes,numero_uge_cnpj,desc_uge_cnpj,ambito,codigoibge,municipio,rras,regiao_de_saude,codigo_drs,desc_drs,tipo_gerenciamento,tipo_estabelecimento,fluxo_clientela,porte,empenhado,liquidado,pago,internacoes,dias_permanencia,media_permanencia,obitos,taxa_mortalidade,diarias_uti,producao_ambulatorial_antedimentos_consultas_exames,procedimentos_ambulatoriais_grupo_acoes_promocao_prevencao_saud,procedimentos_ambulatoriais_finalidade_diagnostica,procedimentos_clinicos_ambulatoriais_consultas_atendimentos_tra,procedimentos_cirurgicos_ambulatoriais,procedimentos_ambulatoriais_grupo_transplante_orgaos_tecidos_ce,procedimentos_ambulatoriais_grupo_medicamentos,procedimentos_ambulatoriais_grupo_orteses_proteses_materiais_es,outros_procedimentos_ambulatoriais,leitos_cirurgicos,leitos_clinicos,leitos_complementares,leitos_obstetricos,leitos_pediatricos,leitos_outras_especialidades,hospital_dia,tomografo_computadorizado,ressonancia_magnetica,ultrassom_droppler_colorido,ultrassom_ecografo,ultrassom_convencional,raio_x_hemodinamica,medicos_cpf_unico,medicos,latitude,longitude,periodo_referencia_inicio,periodo_referencia_fim,periodo_referencia_texto,nome_fantasia,municipio_ibge
"1,460.00",650587,HOSPITAL ESTADUAL DE CAMPANHA COVID 19 ITAPEVA,"650,587.00",,,Estadual,"3,522,406.00",ITAPEVA,RRAS08,ITAPEVA,,DRS 16 - SOROCABA,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,80.00,444.00,5.50,3.00,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,9860062","-48,8759725",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL ESTADUAL DE CAMPANHA COVID 19 ITAPEVA,Itapeva
"1,461.00",112542,HOSPITAL DE CAMPANHA COVID 19,"112,542.00",,,Municipal,"3,534,708.00",OURINHOS,RRAS10,OURINHOS,,DRS 9 - MARILIA,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,"1,620.00","9,380.00",5.80,57.00,3.52,0.00,24.00,0.00,22.00,2.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-22,9796451","-49,867346",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA COVID 19 - Ourinhos,Ourinhos
"1,462.00",127876,HOSPITAL ESTADUAL COVID 19 BARRADAS,"127,876.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,345.00,"3,166.00",9.20,42.00,12.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,6105057","-46,5900239",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL ESTADUAL COVID 19 BARRADAS,São Paulo
"1,463.00",102806,HOSPITAL DE CAMPANHA COVID 19 UPA ZONA LESTE,"102,806.00",,,Municipal,"3,548,500.00",SANTOS,RRAS07,BAIXADA SANTISTA,,DRS 4 - BAIXADA SANTISTA,,HOSPITAL GERAL,Atendimento de demanda espontânea,N/A,,,,156.00,972.00,6.20,18.00,11.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,9718468","-46,301508",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA COVID 19 UPA ZONA LESTE,Santos
"1,464.00",109746,HOSPITAL DE CAMPANHA COVID 19 PEDRO DELL ANTONIA,"109,746.00",,,Municipal,"3,547,809.00",SANTO ANDRÉ,RRAS01,GRANDE ABC,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,"4,923.00","30,077.00",6.10,147.00,2.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,6704028","-46,5111094",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA COVID 19 PEDRO DELL ANTONIA,Santo André
"1,465.00",105589,HOSPITAL DE CAMPANHA COVID 19 FALCAO,"105,589.00",,,Municipal,"3,541,000.00",PRAIA GRANDE,RRAS07,BAIXADA SANTISTA,,DRS 4 - BAIXADA SANTISTA,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,"1,150.00","4,466.00",3.90,25.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-24,0286912","-46,4868007",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA COVID 19 FALCAO,Praia Grande
"1,466.00",105597,HOSPITAL DE CAMPANHA COVID 19 OSASCO,"105,597.00",,,Municipal,"3,534,401.00",OSASCO,RRAS05,ROTA DOS BANDEIRANTES,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,"1,087.00","4,951.00",4.60,3.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,5138719","-46,7888959",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA COVID 19 OSASCO,Osasco
"1,467.00",110388,HOSPITAL CAMPANHA COVID 19,"110,388.00",,,Municipal,"3,522,604.00",ITAPIRA,RRAS15,BAIXA MOGIANA,,DRS 14 - SÃO JOAO DA BOA VISTA,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,N/A,,,,,,,,,,"52,118.00",0.00,"16,467.00","35,645.00",6.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-22,4325363","-46,8249338",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL CAMPANHA COVID 19,Itapira
"1,468.00",605107,HOSPITAL DE CAMPANHA CENTRO DE TRANSICAO E ESTABILIZACAO COV,"605,107.00",,,Municipal,"3,552,205.00",SOROCABA,RRAS08,SOROCABA,,DRS 16 - SOROCABA,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,669.00,"5,835.00",8.70,152.00,22.72,0.00,,,,,,,,,,,,,,,,,,,,,,,,,"-23,4458752","-47,4905578",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA CENTRO DE TRANSICAO E ESTABILIZACAO COV,Sorocaba
"1,469.00",158119,COMPLEXO HOSPITALAR MUNICIPAL SOROCABANA,"158,119.00",,,Municipal,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,"1,001.00","7,158.00",7.20,32.00,3.20,849.00,,,,,,,,,,,,,,,,,,,,,,,,,"-23,5238875","-46,701344",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,COMPLEXO HOSPITALAR MUNICIPAL SOROCABANA,São Paulo
"1,470.00",133272,HOSPITAL DE CAMPANHA COVID 19 MUNICIPIO DE TAUBATE,"133,272.00",,,Municipal,"3,554,102.00",TAUBATÉ,RRAS17,V. PARAÍBA-REG. SERRANA,,DRS 17 - TAUBATE,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,N/A,,,,"1,387.00","6,865.00",4.90,144.00,10.38,0.00,"328,724.00",0.00,"177,077.00","151,629.00",18.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,0301236","-45,5672905",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA COVID 19 MUNICIPIO DE TAUBATE,Taubaté
"1,471.00",665037,UPH ZONA NORTE UNIDADE DE ATENDIMENTO DE SINDROME GRIPAL,"665,037.00",,,Municipal,"3,552,205.00",SOROCABA,RRAS08,SOROCABA,,DRS 16 - SOROCABA,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,240.00,"1,312.00",5.50,29.00,12.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,4836971","-47,4724205",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,UPH ZONA NORTE UNIDADE DE ATENDIMENTO DE SINDROME GRIPAL,Sorocaba
"1,472.00",678899,HOSPITAL DE CAMPANHA,"678,899.00",,,Municipal,"3,523,107.00",ITAQUAQUECETUBA,RRAS02,ALTO DO TIETÊ,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,N/A,,,,,,,,,,"14,037.00",0.00,"2,441.00","11,596.00",0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,4681846","-46,3484732",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA,Itaquaquecetuba
"1,473.00",34053,HOSPITAL ESTADUAL DE COVID 19 AME CAMPINAS,"34,053.00",,,Estadual,"3,509,502.00",CAMPINAS,RRAS15,CAMPINAS,,DRS 7 - CAMPINAS,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,38.00,130.00,3.40,1.00,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-22,9154395","-47,0705627",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL ESTADUAL DE COVID 19 AME CAMPINAS,Campinas
"1,474.00",105120,HOSPITAL DE CAMPANHA POSTO AVANCADO COVID 19,"105,120.00",,,Municipal,"3,506,003.00",BAURU,RRAS09,BAURU,,DRS 6 - BAURU,,HOSPITAL GERAL,Atendimento de demanda espontânea,N/A,,,,113.00,714.00,6.30,1.00,0.88,0.00,"87,730.00",0.00,"10,489.00","77,241.00",0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-22,3361567","-49,0766183",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA POSTO AVANCADO COVID 19,Bauru
"1,475.00",197831,HOSPITAL DE CAMPANHA COVID 19 CARLOS LOURENCO,"197,831.00",,,Municipal,"3,509,502.00",CAMPINAS,RRAS15,CAMPINAS,,DRS 7 - CAMPINAS,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,"1,079.00","5,306.00",4.90,49.00,4.54,0.00,,,,,,,,,,,,,,,,,,,,,,,,,"-22,9241224","-47,0273827",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA COVID 19 CARLOS LOURENCO,Campinas
"1,476.00",650595,HOSPITAL ESTADUAL COVID 19 AME BOTUCATU,"650,595.00",,,Estadual,"3,507,506.00",BOTUCATU,RRAS09,POLO CUESTA,,DRS 6 - BAURU,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,69.00,326.00,4.70,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,6042059","-46,9243609",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL ESTADUAL COVID 19 AME BOTUCATU,Botucatu
"1,477.00",792063,UPH ZONA LESTE UNIDADE DE ATENDIMENTO DE SINDROME GRIPAL,"792,063.00",,,Municipal,"3,552,205.00",SOROCABA,RRAS08,SOROCABA,,DRS 16 - SOROCABA,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,166.00,"1,062.00",6.40,17.00,10.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,5131889","-47,4302356",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,UPH ZONA LESTE UNIDADE DE ATENDIMENTO DE SINDROME GRIPAL,Sorocaba
"1,478.00",6938361,HOSPITAL SAO CAETANO,"6,938,361.00",,,Municipal,"3,548,807.00",SÃO CAETANO DO SUL,RRAS01,GRANDE ABC,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,427.00,"3,910.00",9.20,52.00,12.18,736.00,"1,988.00",0.00,"1,461.00",527.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,61881","-46,57324",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL SAO CAETANO,São Caetano do Sul
"1,479.00",604828,HOSPITAL DE CAMPANHA COVID 19 ANCHIETA,"604,828.00",,,Municipal,"3,509,502.00",CAMPINAS,RRAS15,CAMPINAS,,DRS 7 - CAMPINAS,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,151.00,747.00,4.90,21.00,13.91,0.00,,,,,,,,,,,,,,,,,,,,,,,,,"-22,8635106","-47,1516404",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA COVID 19 ANCHIETA,Campinas
"1,480.00",625469,UPH ZO UNIDADE DE ATENDIMENTO DE SINDROME GRIPAL,"625,469.00",,,Municipal,"3,552,205.00",SOROCABA,RRAS08,SOROCABA,,DRS 16 - SOROCABA,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,440.00,"2,828.00",6.40,135.00,30.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,5067329","-47,4837861",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,UPH ZO UNIDADE DE ATENDIMENTO DE SINDROME GRIPAL,Sorocaba
"1,481.00",478849,UNIDADE DE SUPORTE VENTILATORIO FRATERNIDADE COVID,"478,849.00",,,Municipal,"3,549,805.00",SÃO JOSÉ DO RIO PRETO,RRAS12,SÃO JOSÉ DO RIO PRETO,,DRS 15 - SÃO JOSÉ DO RIO PRETO,,HOSPITAL GERAL,Atendimento de demanda referenciada,N/A,,,,382.00,"3,214.00",8.40,128.00,33.51,0.00,"1,859.00",0.00,"1,012.00",846.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-20,8762186","-49,3391393",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,UNIDADE DE SUPORTE VENTILATORIO FRATERNIDADE COVID,São José do Rio Preto
"1,482.00",104795,HOSPITAL DE CAMPANHA COVID 19 HOSPITAL VITORIA,"104,795.00",,,Municipal,"3,548,500.00",SANTOS,RRAS07,BAIXADA SANTISTA,,DRS 4 - BAIXADA SANTISTA,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,N/A,,,,"1,269.00","13,995.00",11.00,338.00,26.64,"6,610.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,9508698","-46,3355098",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA COVID 19 HOSPITAL VITORIA,Santos
"1,483.00",119199,HOSPITAL CAMPANHA DO MUNICIPIO DE CAJAMAR,"119,199.00",,,Municipal,"3,509,205.00",CAJAMAR,RRAS03,FRANCO DA ROCHA,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,N/A,,,,,,,,,0.00,"31,367.00",0.00,"8,215.00","23,152.00",0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,"-23,4118274","-46,8244167",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL CAMPANHA DO MUNICIPIO DE CAJAMAR,Cajamar
"1,218.00",2077396,HOSPITAL DE BASE DE SAO JOSE DO RIO PRETO,"2,077,396.00",,,Estadual,"3,549,805.00",SÃO JOSÉ DO RIO PRETO,RRAS12,SÃO JOSÉ DO RIO PRETO,,DRS 15 - SÃO JOSÉ DO RIO PRETO,Administração,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Especial,,,,"39,691.00","243,826.00",6.10,"3,005.00",7.57,"65,910.00","2,166,758.00",0.00,"1,471,641.00","645,763.00","29,408.00","15,866.00",0.00,"4,080.00",0.00,319.00,407.00,282.00,51.00,84.00,0.00,16.00,4.00,3.00,38.00,4.00,0.00,4.00,,"1,505.00","-20,8285","-49,39661",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE BASE DE SAO JOSE DO RIO PRETO,São José do Rio Preto
